state,zipcode,total_pop,total_income,country,avg_income
TX,79356,1730,102725,USA,59378.612716763004
TX,79357,850,35067,USA,41255.294117647056
TX,79358,550,39795,USA,72354.54545454546
TX,79359,1230,60701,USA,49350.40650406504
TX,79360,6390,397046,USA,62135.52425665102
TX,79363,2610,190656,USA,73048.27586206897
TX,79364,3300,161852,USA,49046.06060606061
TX,79366,550,66576,USA,121047.27272727272
TX,79367,300,14960,USA,49866.666666666664
TX,79370,580,33181,USA,57208.620689655174
TX,79371,590,33840,USA,57355.93220338983
TX,79372,620,45170,USA,72854.83870967742
TX,79373,1270,76118,USA,59935.433070866144
TX,79377,120,5689,USA,47408.333333333336
TX,79379,260,12791,USA,49196.153846153844
TX,79381,570,42666,USA,74852.63157894737
TX,79382,3660,278778,USA,76168.85245901639
TX,79401,2370,70410,USA,29708.86075949367
TX,79403,6370,212840,USA,33412.87284144427
TX,79404,3910,126594,USA,32376.9820971867
TX,79407,9700,682565,USA,70367.52577319587
TX,79410,3390,196223,USA,57882.890855457226
TX,79411,2730,80356,USA,29434.432234432235
TX,79412,6140,200704,USA,32687.947882736156
TX,79413,9380,502010,USA,53519.189765458425
TX,79414,7890,294556,USA,37332.82636248416
TX,79415,6700,220583,USA,32922.835820895525
TX,79416,14740,858495,USA,58242.53731343283
TX,79423,18630,1462721,USA,78514.2780461621
TX,79424,23810,2377041,USA,99833.72532549349
TX,79501,1410,72739,USA,51587.94326241135
TX,79502,490,27436,USA,55991.836734693876
TX,79504,1210,66633,USA,55068.59504132231
TX,79505,100,4489,USA,44890
TX,79506,270,16644,USA,61644.444444444445
TX,79508,590,44854,USA,76023.72881355933
TX,79510,3500,186357,USA,53244.857142857145
TX,79511,650,64444,USA,99144.61538461539
TX,79512,2250,133354,USA,59268.444444444445
TX,79520,880,42593,USA,48401.13636363637
TX,79521,1360,71514,USA,52583.82352941176
TX,79525,1300,71542,USA,55032.307692307695
TX,79526,420,30933,USA,73650
TX,79527,220,14997,USA,68168.18181818182
TX,79528,240,14249,USA,59370.833333333336
TX,79529,480,21590,USA,44979.166666666664
TX,79530,230,12183,USA,52969.565217391304
TX,79532,330,16887,USA,51172.72727272727
TX,79533,210,7822,USA,37247.619047619046
TX,79536,2080,115211,USA,55389.903846153844
TX,79538,110,4805,USA,43681.818181818184
TX,79541,400,31280,USA,78200
TX,79543,430,24276,USA,56455.813953488374
TX,79544,130,6226,USA,47892.307692307695
TX,79545,750,46933,USA,62577.333333333336
TX,79546,690,37884,USA,54904.34782608696
TX,79547,270,13745,USA,50907.40740740741
TX,79549,5560,362568,USA,65210.07194244604
TX,79553,1280,63885,USA,49910.15625
TX,79556,5200,274701,USA,52827.11538461538
TX,79561,260,12705,USA,48865.38461538462
TX,79562,2170,214173,USA,98697.23502304147
TX,79563,550,21360,USA,38836.36363636363
TX,79565,160,9435,USA,58968.75
TX,79566,100,6459,USA,64590
TX,79567,1340,61136,USA,45623.880597014926
TX,79601,7680,388236,USA,50551.5625
TX,79602,10550,780250,USA,73957.34597156398
TX,79603,10080,352892,USA,35009.12698412698
TX,79605,13290,723172,USA,54414.74793077502
TX,79606,12340,917383,USA,74342.22042139384
TX,79607,1020,40484,USA,39690.19607843137
TX,79701,13510,1193123,USA,88314.0636565507
TX,79703,9990,616111,USA,61672.772772772776
TX,79705,19170,2614169,USA,136367.7099634846
TX,79706,12370,1072584,USA,86708.48827809216
TX,79707,16740,2720303,USA,162503.1660692951
TX,79713,260,39054,USA,150207.6923076923
TX,79714,7560,621428,USA,82199.47089947089
TX,79718,310,20959,USA,67609.67741935483
TX,79720,11740,841903,USA,71712.35093696763
TX,79731,1930,132360,USA,68580.31088082901
TX,79734,950,60807,USA,64007.36842105263
TX,79735,5180,316144,USA,61031.66023166023
TX,79738,140,11024,USA,78742.85714285714
TX,79739,500,83041,USA,166082
TX,79741,180,13484,USA,74911.11111111111
TX,79745,2850,199836,USA,70117.8947368421
TX,79749,130,18025,USA,138653.84615384616
TX,79752,920,68242,USA,74176.08695652174
TX,79756,4510,369901,USA,82017.96008869179
TX,79758,1350,152992,USA,113327.4074074074
TX,79761,13660,803946,USA,58854.02635431918
TX,79762,18370,1369865,USA,74570.7675557975
TX,79763,16360,842019,USA,51468.15403422983
TX,79764,10780,603044,USA,55941.00185528757
TX,79765,8290,1082184,USA,130540.89264173704
TX,79766,3530,210156,USA,59534.2776203966
TX,79772,5050,349127,USA,69134.0594059406
TX,79782,2030,263286,USA,129697.53694581281
TX,79821,2280,87238,USA,38262.28070175439
TX,79830,2610,149225,USA,57174.32950191571
TX,79835,5370,182804,USA,34041.71322160149
TX,79836,2960,121490,USA,41043.91891891892
TX,79839,630,19697,USA,31265.079365079364
TX,79843,1170,79231,USA,67718.80341880342
TX,79849,5620,158948,USA,28282.56227758007
TX,79852,400,17774,USA,44435
TX,79901,4790,130723,USA,27290.814196242172
TX,79902,8970,544356,USA,60686.28762541806
TX,79903,7580,254695,USA,33600.923482849605
TX,79904,12840,472512,USA,36800
TX,79905,9950,281384,USA,28279.798994974873
TX,79906,2090,90769,USA,43430.14354066986
TX,79907,23130,696170,USA,30098.140942498918
TX,79908,1090,53053,USA,48672.477064220184
TX,79911,3050,266800,USA,87475.40983606558
TX,79912,35700,2757675,USA,77245.79831932773
TX,79915,15550,450810,USA,28990.996784565916
TX,79922,3670,548071,USA,149338.1471389646
TX,79924,25850,931440,USA,36032.49516441006
TX,79925,17820,809360,USA,45418.63075196408
TX,79927,17170,554453,USA,32291.962725684334
TX,79928,30150,1363853,USA,45235.58872305141
TX,79930,10950,355436,USA,32459.908675799088
TX,79932,12590,867139,USA,68875.21842732327
TX,79934,11900,605413,USA,50875.04201680672
TX,79935,7700,349027,USA,45328.181818181816
TX,79936,49910,2229025,USA,44660.88960128231
TX,79938,35570,1659083,USA,46642.760753443916
TX,99999,283860,27965422,USA,98518.36116395406
UT,0,1347460,100040397,USA,74243.68589791162
UT,84001,400,28377,USA,70942.5
UT,84003,20980,1981744,USA,94458.72259294566
UT,84004,4140,869689,USA,210069.806763285
UT,84005,12770,864365,USA,67687.15740015662
UT,84006,400,20813,USA,52032.5
UT,84007,270,16188,USA,59955.555555555555
UT,84010,20460,1811223,USA,88525.073313783
UT,84013,470,32650,USA,69468.08510638298
UT,84014,7580,661864,USA,87317.15039577836
UT,84015,28250,1563237,USA,55335.823008849555
UT,84017,1820,145192,USA,79775.82417582418
UT,84020,20360,2680901,USA,131674.9017681729
UT,84021,1280,72342,USA,56517.1875
UT,84022,190,12705,USA,66868.42105263157
UT,84023,120,7091,USA,59091.666666666664
UT,84025,9340,1010206,USA,108159.10064239829
UT,84026,630,24836,USA,39422.22222222222
UT,84027,170,8340,USA,49058.82352941176
UT,84028,360,23961,USA,66558.33333333333
UT,84029,5160,334961,USA,64914.92248062015
UT,84032,10190,829241,USA,81377.91952894995
UT,84035,350,21395,USA,61128.57142857143
UT,84036,3590,417350,USA,116253.48189415042
UT,84037,15730,1628555,USA,103531.78639542277
UT,84039,330,20281,USA,61457.57575757576
UT,84040,11600,987760,USA,85151.72413793103
UT,84041,22050,1328467,USA,60247.93650793651
UT,84042,4730,441411,USA,93321.5644820296
UT,84043,26200,2543394,USA,97076.106870229
UT,84044,12510,573935,USA,45878.09752198241
UT,84045,11600,911328,USA,78562.75862068965
UT,84046,270,16568,USA,61362.96296296296
UT,84047,17300,886469,USA,51240.98265895954
UT,84049,2690,358419,USA,133241.26394052044
UT,84050,4730,508562,USA,107518.3932346723
UT,84052,430,21317,USA,49574.41860465116
UT,84053,260,17730,USA,68192.30769230769
UT,84054,9200,778438,USA,84612.82608695653
UT,84055,750,77548,USA,103397.33333333333
UT,84056,1420,67227,USA,47342.957746478874
UT,84057,16230,791290,USA,48754.775107825015
UT,84058,13210,715833,USA,54188.720666162
UT,84060,5160,1063149,USA,206036.62790697673
UT,84061,160,17573,USA,109831.25
UT,84062,18910,1709823,USA,90418.98466419884
UT,84063,110,5349,USA,48627.27272727273
UT,84065,20360,1744340,USA,85674.85265225933
UT,84066,4500,287902,USA,63978.22222222222
UT,84067,17560,918690,USA,52317.19817767654
UT,84069,200,12837,USA,64185
UT,84070,13900,835133,USA,60081.510791366905
UT,84071,750,54908,USA,73210.66666666667
UT,84072,200,10956,USA,54780
UT,84074,21800,1333625,USA,61175.45871559633
UT,84075,12150,918108,USA,75564.44444444444
UT,84076,110,7007,USA,63700
UT,84078,10650,677252,USA,63591.73708920188
UT,84080,110,5370,USA,48818.181818181816
UT,84081,20680,1316322,USA,63651.93423597679
UT,84082,350,24079,USA,68797.14285714286
UT,84083,600,20569,USA,34281.666666666664
UT,84084,14310,773242,USA,54035.08036338225
UT,84085,120,4182,USA,34850
UT,84086,150,7804,USA,52026.666666666664
UT,84087,6650,481975,USA,72477.44360902255
UT,84088,16520,1009324,USA,61097.094430992736
UT,84092,13310,2098613,USA,157671.90082644628
UT,84093,10830,1260897,USA,116426.31578947368
UT,84094,13090,855004,USA,65317.34148204736
UT,84095,17510,1781345,USA,101733.00970873787
UT,84096,23720,1884299,USA,79439.24957841483
UT,84097,9960,776663,USA,77978.21285140562
UT,84098,10230,2246423,USA,219591.69110459433
UT,84101,3700,311167,USA,84099.18918918919
UT,84102,9100,485542,USA,53356.26373626373
UT,84103,11530,1448029,USA,125587.94449262792
UT,84104,10390,437245,USA,42083.2531280077
UT,84105,11270,1012078,USA,89802.83939662822
UT,84106,17420,1304917,USA,74909.12743972446
UT,84107,17530,978711,USA,55830.63320022818
UT,84108,9240,1432702,USA,155054.32900432902
UT,84109,11870,1314994,USA,110782.98230834036
UT,84111,5640,458260,USA,81251.77304964539
UT,84112,490,7754,USA,15824.489795918367
UT,84115,12430,566783,USA,45597.98873692679
UT,84116,15260,623929,USA,40886.56618610747
UT,84117,12420,1474421,USA,118713.4460547504
UT,84118,18420,820872,USA,44564.169381107495
UT,84119,22280,884995,USA,39721.49910233393
UT,84120,22540,1025021,USA,45475.64330079858
UT,84121,20040,2125250,USA,106050.39920159681
UT,84123,17770,959694,USA,54006.41530669668
UT,84124,10360,1252158,USA,120864.67181467182
UT,84128,13730,690977,USA,50326.07428987618
UT,84302,11050,647591,USA,58605.52036199095
UT,84306,190,10844,USA,57073.68421052631
UT,84307,680,37942,USA,55797.05882352941
UT,84308,110,5271,USA,47918.181818181816
UT,84309,280,15028,USA,53671.42857142857
UT,84310,2200,259533,USA,117969.54545454546
UT,84311,330,17888,USA,54206.06060606061
UT,84312,1720,95317,USA,55416.86046511628
UT,84314,530,33494,USA,63196.22641509434
UT,84315,4060,292942,USA,72153.20197044335
UT,84317,1170,149999,USA,128204.2735042735
UT,84318,2100,163174,USA,77701.90476190476
UT,84319,3620,192066,USA,53056.90607734807
UT,84320,950,59110,USA,62221.05263157895
UT,84321,17950,979437,USA,54564.73537604457
UT,84324,460,38264,USA,83182.60869565218
UT,84325,960,82361,USA,85792.70833333333
UT,84328,780,61584,USA,78953.84615384616
UT,84331,110,5179,USA,47081.818181818184
UT,84332,3240,272550,USA,84120.37037037036
UT,84333,1250,71647,USA,57317.6
UT,84335,5830,366893,USA,62931.903945111495
UT,84337,5380,329639,USA,61271.189591078066
UT,84338,210,9590,USA,45666.666666666664
UT,84339,2260,182825,USA,80896.01769911505
UT,84340,1720,119488,USA,69469.76744186046
UT,84341,9330,652498,USA,69935.47695605573
UT,84401,17770,973181,USA,54765.39110861002
UT,84403,16450,1126086,USA,68455.07598784195
UT,84404,27760,1503736,USA,54169.164265129686
UT,84405,14710,900279,USA,61201.8354860639
UT,84414,13780,1098542,USA,79720.0290275762
UT,84501,5180,284827,USA,54985.90733590734
UT,84511,1620,84297,USA,52035.18518518518
UT,84520,350,12678,USA,36222.857142857145
UT,84521,240,11680,USA,48666.666666666664
UT,84525,430,17457,USA,40597.67441860465
UT,84526,1610,86073,USA,53461.490683229815
UT,84532,5200,306904,USA,59020
UT,84533,120,3670,USA,30583.333333333332
UT,84535,960,53413,USA,55638.541666666664
UT,84542,660,31619,USA,47907.57575757576
UT,84601,13180,595939,USA,45215.402124430955
UT,84604,15730,1301534,USA,82742.14876033057
UT,84606,11340,405092,USA,35722.398589065255
UT,84621,120,6712,USA,55933.333333333336
UT,84623,110,4827,USA,43881.818181818184
UT,84624,2130,126531,USA,59404.22535211268
UT,84627,1830,93117,USA,50883.60655737705
UT,84629,1170,63506,USA,54278.63247863248
UT,84630,120,5615,USA,46791.666666666664
UT,84631,1260,71053,USA,56391.269841269845
UT,84635,300,14536,USA,48453.333333333336
UT,84642,1380,66912,USA,48486.95652173913
UT,84645,1150,72039,USA,62642.608695652176
UT,84647,1580,86132,USA,54513.92405063291
UT,84648,2710,158841,USA,58612.91512915129
UT,84651,10840,662452,USA,61111.80811808118
UT,84653,4280,361391,USA,84437.14953271027
UT,84654,1090,59522,USA,54607.33944954129
UT,84655,5400,324847,USA,60156.851851851854
UT,84660,17150,1157358,USA,67484.43148688046
UT,84663,13650,894104,USA,65502.12454212454
UT,84664,4350,520115,USA,119566.66666666667
UT,84667,150,6702,USA,44680
UT,84701,3290,190262,USA,57830.39513677812
UT,84713,1690,88631,USA,52444.37869822485
UT,84714,190,7693,USA,40489.47368421053
UT,84720,8430,463062,USA,54930.249110320285
UT,84721,10180,504445,USA,49552.55402750491
UT,84722,290,12920,USA,44551.724137931036
UT,84724,490,20837,USA,42524.489795918365
UT,84737,8300,488599,USA,58867.34939759036
UT,84738,3740,301135,USA,80517.37967914439
UT,84739,170,7540,USA,44352.94117647059
UT,84741,2620,147033,USA,56119.46564885496
UT,84742,200,11341,USA,56705
UT,84744,110,5426,USA,49327.27272727273
UT,84745,1780,80363,USA,45147.752808988764
UT,84747,410,19337,USA,47163.41463414634
UT,84751,710,34047,USA,47953.52112676056
UT,84754,1570,94849,USA,60413.37579617834
UT,84757,680,47577,USA,69966.17647058824
UT,84762,130,6985,USA,53730.769230769234
UT,84765,3060,253453,USA,82827.77777777778
UT,84770,17930,1082358,USA,60365.755716675965
UT,84773,110,6980,USA,63454.545454545456
UT,84774,720,44792,USA,62211.11111111111
UT,84775,220,14026,USA,63754.545454545456
UT,84779,280,17923,USA,64010.71428571428
UT,84780,10800,939216,USA,86964.44444444444
UT,84782,350,21562,USA,61605.71428571428
UT,84783,410,35751,USA,87197.56097560975
UT,84790,20790,1634238,USA,78606.9264069264
UT,99999,73340,4881078,USA,66554.10417234797
VA,0,3942460,329056471,USA,83464.75829811844
VA,20105,12850,1935439,USA,150617.82101167316
VA,20106,2370,194773,USA,82182.70042194093
VA,20109,19720,993102,USA,50360.141987829615
VA,20110,22760,1463489,USA,64300.92267135325
VA,20111,18220,1186486,USA,65119.978046103184
VA,20112,13340,1466795,USA,109954.64767616191
VA,20115,2830,341965,USA,120835.6890459364
VA,20117,880,202562,USA,230184.0909090909
VA,20119,1950,162442,USA,83303.58974358975
VA,20120,20190,2152293,USA,106601.93164933135
VA,20121,14080,1260260,USA,89507.10227272728
VA,20124,7190,1476530,USA,205358.83171070932
VA,20129,300,75778,USA,252593.33333333334
VA,20130,130,15903,USA,122330.76923076923
VA,20132,7550,1058353,USA,140179.20529801326
VA,20135,1370,149489,USA,109116.05839416059
VA,20136,13640,1387991,USA,101758.87096774194
VA,20137,970,129260,USA,133257.7319587629
VA,20141,3240,443013,USA,136732.40740740742
VA,20143,540,74360,USA,137703.7037037037
VA,20144,490,86619,USA,176773.4693877551
VA,20147,30960,3802415,USA,122817.02196382429
VA,20148,23970,3801607,USA,158598.5398414685
VA,20151,10620,1121897,USA,105640.01883239171
VA,20152,15070,2014915,USA,133703.71599203715
VA,20155,16830,1944964,USA,115565.3000594177
VA,20158,2040,295647,USA,144925
VA,20164,20690,1277507,USA,61745.142580956985
VA,20165,16320,1996689,USA,122346.13970588235
VA,20166,6500,531636,USA,81790.15384615384
VA,20169,12350,1754870,USA,142094.73684210525
VA,20170,20940,1976334,USA,94380.80229226362
VA,20171,24190,3234730,USA,133721.78586192642
VA,20175,14940,2156889,USA,144370.08032128515
VA,20176,23320,3245234,USA,139160.97770154374
VA,20180,3680,452241,USA,122891.57608695653
VA,20181,4390,508357,USA,115798.86104783599
VA,20184,220,32805,USA,149113.63636363635
VA,20186,7130,681403,USA,95568.44319775596
VA,20187,8540,999164,USA,116998.12646370023
VA,20190,11020,1416054,USA,128498.54809437387
VA,20191,15100,1690574,USA,111958.54304635762
VA,20194,7060,1123277,USA,159104.39093484418
VA,20197,1070,320447,USA,299483.1775700935
VA,20198,980,163639,USA,166978.57142857142
VA,22003,27830,2540732,USA,91294.71793029105
VA,22015,20640,2185843,USA,105903.24612403101
VA,22025,8780,816672,USA,93015.03416856492
VA,22026,9160,619394,USA,67619.43231441049
VA,22027,1040,217894,USA,209513.46153846153
VA,22030,26110,2938224,USA,112532.51627728839
VA,22031,17110,1820549,USA,106402.63004091175
VA,22032,14190,1646212,USA,116012.12121212122
VA,22033,19440,2181410,USA,112212.44855967078
VA,22039,8850,1812562,USA,204809.26553672316
VA,22041,13240,963484,USA,72770.69486404833
VA,22042,17220,1513817,USA,87910.39488966318
VA,22043,11990,1474751,USA,122998.41534612176
VA,22044,6380,609480,USA,95529.78056426332
VA,22046,8770,1429844,USA,163038.08437856328
VA,22060,3260,264324,USA,81080.98159509203
VA,22066,8180,3168938,USA,387400.73349633254
VA,22079,16580,1631498,USA,98401.56815440289
VA,22101,13940,5467017,USA,392181.9942611191
VA,22102,13580,3954279,USA,291184.0206185567
VA,22124,8590,1953149,USA,227374.73806752037
VA,22134,2250,97996,USA,43553.77777777778
VA,22150,14560,1068349,USA,73375.61813186813
VA,22151,8830,763063,USA,86417.10079275198
VA,22152,14200,1449867,USA,102103.30985915494
VA,22153,15310,1676444,USA,109499.93468321359
VA,22172,4790,303087,USA,63274.9478079332
VA,22180,12490,2005388,USA,160559.48759007207
VA,22181,6910,1415645,USA,204869.03039073807
VA,22182,12550,2654273,USA,211495.85657370518
VA,22191,35220,2159762,USA,61322.032935831914
VA,22192,28160,2374141,USA,84308.984375
VA,22193,39090,2586023,USA,66155.6152468662
VA,22201,23080,3048259,USA,132073.61351819758
VA,22202,14480,1632033,USA,112709.46132596685
VA,22203,13870,1457803,USA,105104.75847152127
VA,22204,27570,2099941,USA,76167.60972071091
VA,22205,8400,1469504,USA,174940.95238095237
VA,22206,12270,1181424,USA,96285.57457212714
VA,22207,15090,4117880,USA,272888.0053015242
VA,22209,8190,1079159,USA,131765.44566544567
VA,22211,490,20545,USA,41928.57142857143
VA,22213,1760,352318,USA,200180.68181818182
VA,22301,7250,1277049,USA,176144.6896551724
VA,22302,9690,1336615,USA,137937.564499484
VA,22303,9130,728529,USA,79795.07119386637
VA,22304,26310,2270567,USA,86300.53211706576
VA,22305,8490,814249,USA,95906.83156654888
VA,22306,15570,1074260,USA,68995.50417469493
VA,22307,5450,878431,USA,161180
VA,22308,5960,1202410,USA,201746.64429530202
VA,22309,16340,1401861,USA,85793.20685434516
VA,22310,15100,1512681,USA,100177.54966887417
VA,22311,9890,676736,USA,68426.2891809909
VA,22312,15730,1162029,USA,73873.42657342658
VA,22314,20210,3421472,USA,169295.99208312717
VA,22315,14110,1546754,USA,109621.11977321049
VA,22401,12000,876745,USA,73062.08333333333
VA,22405,15640,1247383,USA,79755.9462915601
VA,22406,12380,1027856,USA,83025.52504038773
VA,22407,28650,2029915,USA,70852.1815008726
VA,22408,14730,1042346,USA,70763.47589952478
VA,22427,1520,90743,USA,59699.34210526316
VA,22432,340,18594,USA,54688.23529411765
VA,22435,1040,50552,USA,48607.692307692305
VA,22436,370,17217,USA,46532.43243243243
VA,22437,290,15296,USA,52744.8275862069
VA,22438,190,12430,USA,65421.05263157895
VA,22443,4100,256980,USA,62678.04878048781
VA,22448,650,52757,USA,81164.61538461539
VA,22454,820,42979,USA,52413.41463414634
VA,22460,750,35805,USA,47740
VA,22469,900,42928,USA,47697.77777777778
VA,22473,2150,133810,USA,62237.20930232558
VA,22476,150,6980,USA,46533.333333333336
VA,22480,640,74339,USA,116154.6875
VA,22482,1540,113809,USA,73901.94805194806
VA,22485,11070,866145,USA,78242.54742547426
